113,1,621,146,118,139,1,1,1
113,3,1169,252,58,67,1,1,1
113,2,1034,258,60,69,1,1,1
113,6,984,279,61,60,1,1,1
114,0,807,445,153,222,1,1,1
114,1,619,146,118,139,1,1,1
114,3,1169,252,58,66,1,1,1
114,2,1034,259,60,69,1,1,1
114,6,984,279,61,60,1,1,1
115,0,807,445,153,222,1,1,1
115,1,617,146,117,138,1,1,1
115,3,1168,252,59,66,1,1,1
115,2,1034,259,60,69,1,1,1
115,6,984,279,61,60,1,1,1
116,0,807,445,153,222,1,1,1
116,1,616,146,117,138,1,1,1
116,3,1168,251,58,67,1,1,1
116,2,1033,259,60,69,1,1,1
116,6,984,279,61,60,1,1,1
117,0,807,445,153,222,1,1,1
117,1,614,146,117,137,1,1,1
117,3,1168,251,58,67,1,1,1
117,2,1034,258,59,70,1,1,1
117,6,984,279,60,60,1,1,1
118,0,807,445,152,222,1,1,1
118,1,613,146,115,136,1,1,1
118,3,1168,251,58,67,1,1,1
118,2,1034,258,59,69,1,1,1
118,6,984,279,60,60,1,1,1
119,0,806,445,153,222,1,1,1
119,1,612,146,115,136,1,1,1
119,3,1168,251,58,67,1,1,1
119,2,1034,258,59,69,1,1,1
119,6,983,279,61,61,1,1,1
120,0,806,445,153,222,1,1,1
120,1,610,146,115,135,1,1,1
120,3,1168,252,58,66,1,1,1
120,2,1034,258,59,69,1,1,1
120,6,983,279,61,60,1,1,1
121,0,806,445,153,222,1,1,1
121,1,610,146,114,134,1,1,1
121,3,1168,252,58,66,1,1,1
121,2,1034,258,59,69,1,1,1
121,6,983,279,61,60,1,1,1
122,0,807,446,152,220,1,1,1
122,1,609,146,114,135,1,1,1
122,3,1169,252,57,66,1,1,1
122,2,1034,259,59,68,1,1,1
122,6,983,279,61,61,1,1,1
123,0,807,446,152,220,1,1,1
123,1,607,146,116,136,1,1,1
123,3,1169,252,57,66,1,1,1
123,2,1034,259,59,68,1,1,1
123,6,983,279,61,61,1,1,1
124,0,807,446,152,220,1,1,1
124,1,606,147,116,134,1,1,1
124,3,1169,252,57,66,1,1,1
124,2,1034,259,59,68,1,1,1
124,6,983,280,61,60,1,1,1
125,0,807,446,152,220,1,1,1
125,1,604,147,117,135,1,1,1
125,3,1169,252,57,66,1,1,1
125,2,1034,259,58,68,1,1,1
125,6,983,280,61,60,1,1,1
126,0,807,446,152,221,1,1,1
126,1,603,148,118,135,1,1,1
126,3,1168,252,57,66,1,1,1
126,2,1033,259,59,68,1,1,1
126,6,983,280,61,59,1,1,1
127,0,807,446,153,220,1,1,1
127,1,603,148,117,135,1,1,1
127,3,1168,252,57,66,1,1,1
127,2,1034,259,58,68,1,1,1
127,6,983,280,61,60,1,1,1
128,0,807,447,153,219,1,1,1
128,1,602,148,117,135,1,1,1
128,3,1168,252,58,66,1,1,1
128,2,1033,259,59,68,1,1,1
128,6,983,280,61,60,1,1,1
129,0,807,447,153,220,1,1,1
129,1,603,149,116,134,1,1,1
129,3,1168,252,58,66,1,1,1
129,2,1034,259,59,68,1,1,1
129,6,983,280,62,60,1,1,1
130,1,603,149,116,135,1,1,1
130,0,808,448,152,222,1,1,1
130,3,1168,252,58,66,1,1,1
130,2,1033,259,59,68,1,1,1
130,6,983,281,62,59,1,1,1
131,1,603,149,117,136,1,1,1
131,0,808,448,152,222,1,1,1
131,3,1168,252,58,66,1,1,1
131,2,1033,260,59,67,1,1,1
131,6,983,281,62,59,1,1,1
132,1,603,150,118,135,1,1,1
132,0,808,448,151,223,1,1,1
132,3,1168,253,58,66,1,1,1
132,2,1033,260,59,67,1,1,1
132,6,983,281,62,59,1,1,1
133,1,604,150,117,136,1,1,1
133,0,808,449,151,222,1,1,1
133,3,1168,253,58,65,1,1,1
133,2,1033,260,60,68,1,1,1
133,6,983,281,62,59,1,1,1
134,0,808,450,151,222,1,1,1
134,1,605,152,117,136,1,1,1
134,3,1168,253,58,66,1,1,1
134,2,1032,261,61,70,1,1,1
134,6,983,282,62,58,1,1,1
135,0,809,450,150,222,1,1,1
135,1,606,152,118,137,1,1,1
135,3,1168,253,58,66,1,1,1
135,2,1032,261,61,70,1,1,1
135,6,983,282,63,58,1,1,1
136,0,809,450,150,223,1,1,1
136,1,608,152,117,137,1,1,1
136,3,1168,253,57,66,1,1,1
136,2,1033,261,60,71,1,1,1
136,6,983,282,62,59,1,1,1
137,0,809,451,151,223,1,1,1
137,1,611,153,116,136,1,1,1
137,3,1168,253,58,66,1,1,1
137,2,1032,261,61,72,1,1,1
137,6,983,282,63,58,1,1,1
138,0,809,452,152,223,1,1,1
138,1,614,155,118,137,1,1,1
138,3,1168,254,58,66,1,1,1
138,2,1032,262,61,72,1,1,1
138,6,983,283,63,58,1,1,1
139,0,809,453,153,223,1,1,1
139,1,617,156,119,136,1,1,1
139,3,1168,254,58,66,1,1,1
139,2,1032,262,62,72,1,1,1
139,6,984,283,63,60,1,1,1
140,0,809,453,154,223,1,1,1
140,1,623,155,118,138,1,1,1
140,3,1168,254,58,66,1,1,1
140,2,1032,262,62,73,1,1,1
140,6,984,283,64,62,1,1,1
141,0,811,452,152,224,1,1,1
141,1,626,155,119,137,1,1,1
141,3,1169,254,57,66,1,1,1
141,2,1033,262,62,71,1,1,1
141,6,984,283,65,62,1,1,1
142,0,812,453,153,225,1,1,1
142,1,630,156,120,138,1,1,1
142,3,1169,255,57,66,1,1,1
142,2,1034,263,61,70,1,1,1
142,6,985,284,64,61,1,1,1
143,0,813,455,152,225,1,1,1
143,1,637,157,118,141,1,1,1
143,3,1169,256,56,65,1,1,1
143,2,1034,263,61,71,1,1,1
143,6,985,285,64,62,1,1,1
144,0,814,457,151,225,1,1,1
144,1,642,159,119,137,1,1,1
144,3,1168,257,57,65,1,1,1
144,2,1033,263,62,73,1,1,1
144,6,985,285,64,63,1,1,1
145,0,814,458,151,224,1,1,1
145,1,649,159,120,141,1,1,1
145,3,1168,257,56,65,1,1,1
145,2,1033,263,61,73,1,1,1
145,6,985,286,63,62,1,1,1
145,8,581,267,50,58,1,1,1
146,0,813,458,152,225,1,1,1
146,1,656,160,120,138,1,1,1
146,3,1168,258,56,64,1,1,1
146,2,1033,264,61,74,1,1,1
146,6,985,286,63,63,1,1,1
146,8,580,268,52,59,1,1,1
147,0,813,458,153,225,1,1,1
147,1,665,160,116,136,1,1,1
147,3,1168,258,56,64,1,1,1
147,2,1034,264,61,73,1,1,1
147,6,986,287,62,62,1,1,1
147,8,580,268,52,61,1,1,1
148,0,816,457,153,228,1,1,1
148,1,672,159,119,137,1,1,1
148,3,1169,258,55,64,1,1,1
148,2,1034,264,61,72,1,1,1
148,6,986,286,62,63,1,1,1
148,8,580,268,52,61,1,1,1
149,0,817,458,153,226,1,1,1
149,1,680,158,121,141,1,1,1
149,3,1169,258,55,64,1,1,1
149,2,1035,264,61,73,1,1,1
149,6,986,286,63,63,1,1,1
149,8,580,269,53,63,1,1,1
150,0,817,459,153,226,1,1,1
150,1,688,160,120,139,1,1,1
150,3,1169,258,56,66,1,1,1
150,2,1035,264,61,73,1,1,1
150,6,986,287,63,63,1,1,1
150,8,581,270,53,61,1,1,1
151,0,817,460,153,224,1,1,1
151,1,694,160,120,137,1,1,1
151,3,1169,258,56,67,1,1,1
151,2,1035,265,61,73,1,1,1
151,6,986,287,63,63,1,1,1
151,8,583,280,48,53,1,1,1
152,0,820,460,150,224,1,1,1
152,1,701,161,120,139,1,1,1
152,3,1169,258,56,66,1,1,1
152,2,1035,265,61,73,1,1,1
152,6,986,287,63,63,1,1,1
152,8,581,277,52,57,1,1,1
153,0,822,460,148,224,1,1,1
153,1,708,161,120,138,1,1,1
153,3,1169,259,56,66,1,1,1
153,2,1035,265,61,73,1,1,1
153,6,987,287,62,63,1,1,1
153,8,581,275,50,57,1,1,1
154,0,822,462,148,223,1,1,1
154,1,715,161,121,140,1,1,1
154,3,1169,258,56,66,1,1,1
154,2,1036,265,60,72,1,1,1
154,6,987,287,62,62,1,1,1
154,8,583,275,50,57,1,1,1
155,0,824,461,147,222,1,1,1
155,1,721,162,120,136,1,1,1
155,2,1036,265,61,72,1,1,1
155,3,1169,258,56,67,1,1,1
155,6,987,287,62,62,1,1,1
155,8,581,273,55,60,1,1,1
156,0,823,461,149,222,1,1,1
156,1,725,162,120,136,1,1,1
156,3,1169,259,56,66,1,1,1
156,2,1036,265,61,73,1,1,1
156,6,987,288,62,61,1,1,1
156,8,582,272,51,59,1,1,1
157,0,822,461,149,223,1,1,1
157,1,731,163,118,135,1,1,1
157,3,1169,259,56,67,1,1,1
157,2,1036,266,61,72,1,1,1
157,6,987,288,62,62,1,1,1
157,8,582,272,51,60,1,1,1
158,0,822,462,148,223,1,1,1
158,1,734,162,119,136,1,1,1
158,3,1169,260,56,66,1,1,1
158,2,1036,266,60,72,1,1,1
158,6,987,289,61,60,1,1,1
158,8,581,273,53,61,1,1,1
159,0,821,462,150,224,1,1,1
159,1,737,162,120,138,1,1,1
159,3,1169,260,56,66,1,1,1
159,2,1036,267,60,71,1,1,1
159,6,987,289,61,61,1,1,1
159,8,581,273,54,63,1,1,1
160,0,820,463,152,224,1,1,1
160,1,740,162,119,137,1,1,1
160,3,1169,260,56,66,1,1,1
160,2,1036,267,60,71,1,1,1
160,6,988,289,60,60,1,1,1
160,8,581,274,54,63,1,1,1
161,0,820,463,152,224,1,1,1
161,1,742,161,122,140,1,1,1
161,3,1169,260,56,66,1,1,1
161,2,1036,267,60,71,1,1,1
161,8,581,274,54,63,1,1,1
161,6,988,289,60,61,1,1,1
162,0,820,463,153,224,1,1,1
162,1,744,162,123,139,1,1,1
162,3,1169,260,56,66,1,1,1
162,2,1036,267,61,71,1,1,1
162,8,581,274,54,64,1,1,1
162,6,987,289,61,61,1,1,1
163,0,821,463,152,224,1,1,1
163,1,747,161,122,142,1,1,1
163,3,1169,261,56,65,1,1,1
163,2,1037,267,60,71,1,1,1
163,8,581,274,54,65,1,1,1
163,6,987,290,61,60,1,1,1
164,0,821,464,153,223,1,1,1
164,1,749,161,123,141,1,1,1
164,3,1169,261,56,66,1,1,1
164,2,1037,267,60,71,1,1,1
164,8,581,275,54,64,1,1,1
164,6,987,290,61,60,1,1,1
165,0,820,464,155,224,1,1,1
165,1,750,162,123,141,1,1,1
165,3,1170,261,56,66,1,1,1
165,2,1037,268,60,71,1,1,1
165,8,581,275,55,65,1,1,1
165,6,987,290,61,60,1,1,1
166,0,820,465,155,224,1,1,1
166,1,752,163,122,140,1,1,1
166,3,1170,261,56,66,1,1,1
166,2,1037,269,60,71,1,1,1
166,8,581,276,55,66,1,1,1
166,6,988,291,60,60,1,1,1
167,0,821,465,154,226,1,1,1
167,1,753,163,121,140,1,1,1
167,3,1170,262,56,66,1,1,1
167,2,1037,269,60,70,1,1,1
167,8,581,276,55,66,1,1,1
167,6,988,291,60,60,1,1,1
168,0,821,465,154,226,1,1,1
168,1,753,164,122,139,1,1,1
168,3,1170,262,56,66,1,1,1
168,2,1037,269,60,70,1,1,1
168,8,581,277,55,65,1,1,1
168,6,988,291,60,60,1,1,1
169,0,822,466,153,226,1,1,1
169,1,754,164,121,138,1,1,1
169,3,1170,262,56,67,1,1,1
169,2,1038,269,59,70,1,1,1
169,8,581,277,55,66,1,1,1
169,6,988,291,60,61,1,1,1
170,0,822,466,154,226,1,1,1
170,1,755,165,120,137,1,1,1
170,3,1170,262,56,67,1,1,1
170,2,1038,269,59,70,1,1,1
170,8,581,278,55,65,1,1,1
170,6,988,292,61,60,1,1,1
171,0,823,467,154,225,1,1,1
171,1,755,166,120,136,1,1,1
171,3,1170,263,56,66,1,1,1
171,2,1038,270,59,69,1,1,1
171,8,582,278,54,65,1,1,1
171,6,988,292,61,61,1,1,1
172,0,824,468,154,223,1,1,1
172,1,755,166,120,138,1,1,1
172,3,1170,263,56,67,1,1,1
172,2,1038,270,59,70,1,1,1
172,6,989,293,60,60,1,1,1
172,8,582,279,54,65,1,1,1
173,0,824,468,154,223,1,1,1
173,1,754,167,121,137,1,1,1
173,3,1171,263,56,67,1,1,1
173,2,1038,271,59,69,1,1,1
173,6,989,293,60,61,1,1,1
173,8,582,279,55,65,1,1,1
174,0,826,468,153,224,1,1,1
174,1,754,167,121,136,1,1,1
174,3,1170,263,56,67,1,1,1
174,2,1038,271,59,69,1,1,1
174,6,989,294,60,60,1,1,1
174,8,582,279,54,64,1,1,1
175,0,826,468,152,225,1,1,1
175,1,754,168,121,136,1,1,1
175,3,1170,264,56,66,1,1,1
175,2,1038,271,59,69,1,1,1
175,6,989,294,60,60,1,1,1
175,8,582,279,54,64,1,1,1
176,0,826,468,152,226,1,1,1
176,1,753,168,122,137,1,1,1
176,3,1170,264,56,66,1,1,1
176,2,1037,271,60,69,1,1,1
176,6,989,294,60,60,1,1,1
176,8,582,280,54,64,1,1,1
177,0,826,469,151,226,1,1,1
177,1,753,168,122,138,1,1,1
177,3,1170,264,56,66,1,1,1
177,2,1037,272,60,68,1,1,1
177,6,989,295,60,59,1,1,1
177,8,581,280,55,64,1,1,1
178,0,826,469,150,226,1,1,1
178,1,753,168,122,139,1,1,1
178,3,1170,264,55,66,1,1,1
178,2,1037,272,60,68,1,1,1
178,6,989,295,60,59,1,1,1
178,8,581,280,54,63,1,1,1
179,0,825,469,149,226,1,1,1
179,1,752,169,122,139,1,1,1
179,3,1169,264,56,66,1,1,1
179,2,1036,272,60,69,1,1,1
179,6,989,295,59,59,1,1,1
179,8,581,280,54,63,1,1,1
180,0,824,469,150,226,1,1,1
180,1,752,169,121,139,1,1,1
180,3,1169,264,55,67,1,1,1
180,2,1036,273,60,67,1,1,1
180,6,989,294,60,59,1,1,1
180,8,582,280,54,66,1,1,1
181,0,823,469,150,225,1,1,1
181,1,751,169,122,140,1,1,1
181,3,1169,264,55,67,1,1,1
181,2,1036,273,60,68,1,1,1
181,6,988,294,61,59,1,1,1
181,8,581,280,54,67,1,1,1
182,0,823,469,150,225,1,1,1
182,1,750,169,123,140,1,1,1
182,3,1169,265,54,66,1,1,1
182,2,1035,273,60,68,1,1,1
182,6,988,294,60,58,1,1,1
182,8,581,281,54,65,1,1,1
183,0,823,470,151,225,1,1,1
183,1,749,170,124,139,1,1,1
183,3,1168,265,55,66,1,1,1
183,2,1035,273,60,69,1,1,1
183,8,581,281,54,67,1,1,1
183,6,988,295,59,57,1,1,1
184,0,822,471,152,223,1,1,1
184,1,749,170,123,140,1,1,1
184,3,1168,265,54,66,1,1,1
184,2,1033,274,62,69,1,1,1
184,8,581,281,54,69,1,1,1
184,6,987,295,59,58,1,1,1
185,0,820,471,154,224,1,1,1
185,1,748,171,123,139,1,1,1
185,3,1167,265,55,66,1,1,1
185,2,1032,274,62,70,1,1,1
185,8,580,282,55,69,1,1,1
185,6,986,295,59,57,1,1,1
186,0,820,472,152,224,1,1,1
186,1,748,172,123,139,1,1,1
186,3,1166,265,55,66,1,1,1
186,2,1033,274,60,69,1,1,1
186,8,580,282,53,66,1,1,1
186,6,985,295,60,58,1,1,1
187,0,820,472,152,224,1,1,1
187,1,748,172,123,140,1,1,1
187,3,1166,265,55,66,1,1,1
187,2,1032,274,60,69,1,1,1
187,8,580,282,53,66,1,1,1
187,6,984,296,61,57,1,1,1
188,0,819,471,153,225,1,1,1
188,1,750,173,123,140,1,1,1
188,3,1166,265,55,66,1,1,1
188,2,1032,275,60,68,1,1,1
188,8,580,282,53,66,1,1,1
188,6,984,296,61,57,1,1,1
189,0,820,471,153,224,1,1,1
189,1,752,174,123,140,1,1,1
189,3,1166,265,55,66,1,1,1
189,2,1033,275,59,67,1,1,1
189,8,579,282,54,67,1,1,1
189,6,984,296,61,56,1,1,1
190,0,820,472,153,223,1,1,1
190,1,754,174,123,139,1,1,1
190,3,1166,265,55,66,1,1,1
190,2,1032,275,60,67,1,1,1
190,8,579,283,54,66,1,1,1
190,6,984,296,61,56,1,1,1
191,0,820,473,152,223,1,1,1
191,1,758,174,122,138,1,1,1
191,3,1166,265,55,66,1,1,1
191,2,1032,275,59,67,1,1,1
191,8,579,283,54,65,1,1,1
191,6,984,297,60,55,1,1,1
192,0,820,474,151,224,1,1,1
192,1,760,174,122,137,1,1,1
192,3,1165,266,55,66,1,1,1
192,2,1032,276,59,67,1,1,1
192,8,578,283,54,65,1,1,1
192,6,983,298,60,54,1,1,1
192,9,685,306,46,56,1,1,1
193,0,817,473,153,226,1,1,1
193,1,765,174,119,137,1,1,1
193,3,1164,266,56,66,1,1,1
193,2,1032,276,58,67,1,1,1
193,8,578,284,53,64,1,1,1
193,9,684,306,48,58,1,1,1
193,6,983,298,59,53,1,1,1
194,0,816,472,152,228,1,1,1
194,1,769,174,119,137,1,1,1
194,3,1163,266,56,66,1,1,1
194,2,1031,276,58,69,1,1,1
194,8,578,284,53,63,1,1,1
194,9,683,306,49,58,1,1,1
194,6,982,298,60,54,1,1,1
195,0,815,473,152,227,1,1,1
195,1,774,175,121,138,1,1,1
195,3,1163,266,55,66,1,1,1
195,2,1030,276,59,68,1,1,1
195,9,682,307,56,68,1,1,1
195,8,578,284,52,63,1,1,1
195,6,981,298,60,54,1,1,1
196,0,814,474,153,226,1,1,1
196,1,779,175,121,139,1,1,1
196,3,1162,267,55,66,1,1,1
196,2,1030,276,58,68,1,1,1
196,9,682,307,59,72,1,1,1
196,6,981,298,59,55,1,1,1
196,8,577,284,52,63,1,1,1
197,0,813,473,154,227,1,1,1
197,1,785,176,121,138,1,1,1
197,3,1161,267,56,67,1,1,1
197,2,1029,276,58,68,1,1,1
197,9,681,307,61,70,1,1,1
197,6,980,298,59,55,1,1,1
197,8,576,284,52,63,1,1,1
198,0,812,473,155,226,1,1,1
198,1,792,175,121,136,1,1,1
198,3,1161,268,55,66,1,1,1
198,2,1029,276,58,67,1,1,1
198,9,680,308,62,70,1,1,1
198,6,980,298,58,55,1,1,1
198,8,576,284,51,62,1,1,1
199,0,812,474,155,224,1,1,1
199,1,800,173,120,138,1,1,1
199,3,1160,268,56,66,1,1,1
199,2,1029,276,57,67,1,1,1
199,9,680,308,61,70,1,1,1
199,6,979,298,59,55,1,1,1
199,8,575,284,53,65,1,1,1
200,0,811,473,156,224,1,1,1
200,1,809,174,122,139,1,1,1
200,3,1160,268,55,67,1,1,1
200,2,1027,276,58,67,1,1,1
200,9,679,309,61,71,1,1,1
200,8,575,283,52,66,1,1,1
200,6,979,299,58,55,1,1,1
201,1,816,174,122,139,1,1,1
201,0,810,473,156,224,1,1,1
201,3,1160,268,55,67,1,1,1
201,2,1026,275,59,69,1,1,1
201,9,678,309,62,73,1,1,1
201,8,574,283,52,66,1,1,1
201,6,979,299,58,55,1,1,1
202,0,810,474,152,224,1,1,1
202,1,824,174,120,136,1,1,1
202,3,1160,269,55,66,1,1,1
202,9,677,309,63,74,1,1,1
202,2,1026,275,58,70,1,1,1
202,8,573,283,53,66,1,1,1
202,6,978,299,57,55,1,1,1
203,0,809,474,153,225,1,1,1
203,1,832,173,119,136,1,1,1
203,3,1160,269,56,68,1,1,1
203,9,676,309,64,74,1,1,1
203,2,1025,275,59,70,1,1,1
203,8,572,283,54,68,1,1,1
203,6,978,299,57,55,1,1,1
204,0,807,473,157,226,1,1,1
204,1,837,172,122,137,1,1,1
204,3,1161,270,56,66,1,1,1
204,9,676,309,64,74,1,1,1
204,2,1024,275,59,71,1,1,1
204,8,572,283,54,66,1,1,1
204,6,978,298,57,57,1,1,1
205,0,804,472,159,224,1,1,1
205,1,842,171,122,138,1,1,1
205,9,675,309,64,73,1,1,1
205,3,1162,272,55,65,1,1,1
205,2,1024,275,59,70,1,1,1
205,8,571,283,54,65,1,1,1
205,6,980,298,59,53,1,1,1
206,1,847,171,122,138,1,1,1
206,0,802,471,160,225,1,1,1
206,9,675,309,63,72,1,1,1
206,3,1161,272,57,66,1,1,1
206,2,1023,276,59,68,1,1,1
206,8,570,283,55,64,1,1,1
206,6,975,303,61,37,1,1,1
207,0,802,471,161,224,1,1,1
207,1,850,170,122,138,1,1,1
207,9,674,308,63,73,1,1,1
207,3,1161,273,57,65,1,1,1
207,2,1022,276,58,67,1,1,1
207,8,570,282,53,64,1,1,1
207,6,975,307,59,34,1,1,1
208,0,800,471,159,223,1,1,1
208,1,854,170,123,138,1,1,1
208,9,673,308,64,72,1,1,1
208,3,1161,273,56,64,1,1,1
208,2,1022,276,58,66,1,1,1
208,8,569,282,53,64,1,1,1
208,6,978,305,55,37,1,1,1
209,0,798,471,159,224,1,1,1
209,1,858,169,121,139,1,1,1
209,3,1160,273,57,64,1,1,1
209,9,673,308,63,72,1,1,1
209,2,1021,276,57,67,1,1,1
209,8,568,283,54,63,1,1,1
209,6,978,303,55,39,1,1,1
210,0,797,471,159,224,1,1,1
210,1,860,168,120,139,1,1,1
210,9,672,308,63,73,1,1,1
210,2,1021,276,56,67,1,1,1
210,3,1159,273,56,65,1,1,1
210,8,567,283,54,65,1,1,1
210,6,975,298,56,62,1,1,1
211,0,797,470,158,226,1,1,1
211,1,862,168,120,138,1,1,1
211,9,671,308,63,72,1,1,1
211,3,1158,272,56,65,1,1,1
211,2,1020,276,56,67,1,1,1
211,8,566,283,55,67,1,1,1
211,6,980,298,50,43,1,1,1
212,0,797,470,156,226,1,1,1
212,1,864,168,118,138,1,1,1
212,9,669,307,64,73,1,1,1
212,2,1018,277,56,67,1,1,1
212,3,1158,271,55,66,1,1,1
212,8,565,283,55,66,1,1,1
212,6,980,303,44,37,1,1,1
213,0,797,469,155,226,1,1,1
213,1,864,168,119,137,1,1,1
213,3,1157,271,55,65,1,1,1
213,9,667,308,65,73,1,1,1
213,2,1017,277,57,67,1,1,1
213,8,564,283,56,66,1,1,1
213,6,980,303,44,41,1,1,1
214,0,796,470,155,224,1,1,1
214,1,865,167,118,138,1,1,1
214,9,667,308,64,74,1,1,1
214,3,1156,270,55,66,1,1,1
214,2,1016,276,57,68,1,1,1
214,8,563,283,56,66,1,1,1
214,6,978,296,48,43,1,1,1
215,0,796,469,153,225,1,1,1
215,1,865,168,118,137,1,1,1
215,9,667,308,63,74,1,1,1
215,2,1015,276,57,68,1,1,1
215,3,1156,270,54,66,1,1,1
215,8,562,283,56,67,1,1,1
215,6,982,300,37,41,1,1,1
216,0,795,469,150,225,1,1,1
216,1,864,167,118,138,1,1,1
216,9,666,308,63,74,1,1,1
216,2,1013,275,58,68,1,1,1
216,3,1155,269,55,66,1,1,1
216,8,561,282,55,66,1,1,1
216,6,978,298,48,37,1,1,1
217,0,793,468,151,226,1,1,1
217,1,863,167,119,139,1,1,1
217,2,1012,275,58,69,1,1,1
217,9,665,308,64,73,1,1,1
217,3,1154,269,56,66,1,1,1
217,8,560,282,56,68,1,1,1
217,6,982,303,39,41,1,1,1
218,0,791,468,151,225,1,1,1
218,1,861,166,120,140,1,1,1
218,3,1153,267,56,66,1,1,1
218,9,663,307,64,73,1,1,1
218,2,1011,275,57,68,1,1,1
218,8,558,281,56,67,1,1,1
218,6,967,294,53,58,1,1,1
219,0,790,468,150,224,1,1,1
219,1,860,166,119,140,1,1,1
219,3,1152,266,56,67,1,1,1
219,9,662,307,64,73,1,1,1
219,2,1009,274,57,68,1,1,1
219,8,557,281,56,66,1,1,1
220,0,788,467,150,223,1,1,1
220,1,859,165,120,141,1,1,1
220,3,1151,265,57,67,1,1,1
220,2,1007,274,57,69,1,1,1
220,9,660,306,66,74,1,1,1
220,8,556,281,56,69,1,1,1
221,0,788,465,149,223,1,1,1
221,1,858,167,121,139,1,1,1
221,3,1151,264,56,67,1,1,1
221,2,1004,274,59,69,1,1,1
221,9,658,306,66,75,1,1,1
221,8,555,280,56,70,1,1,1
222,0,786,466,148,223,1,1,1
222,1,856,166,122,138,1,1,1
222,3,1150,264,56,66,1,1,1
222,9,657,305,66,75,1,1,1
222,2,1003,274,59,68,1,1,1
222,8,554,280,56,69,1,1,1
223,0,783,465,149,225,1,1,1
223,1,855,165,121,137,1,1,1
223,3,1150,263,55,65,1,1,1
223,2,1001,274,60,68,1,1,1
223,9,656,304,65,74,1,1,1
223,8,552,279,56,68,1,1,1
224,0,781,464,150,224,1,1,1
224,1,854,165,121,136,1,1,1
224,2,1001,272,58,68,1,1,1
224,3,1149,261,55,66,1,1,1
224,8,550,278,54,63,1,1,1
224,9,653,303,66,76,1,1,1
225,0,781,464,148,222,1,1,1
225,1,853,165,121,135,1,1,1
225,2,1000,272,58,68,1,1,1
225,3,1147,260,57,67,1,1,1
225,8,548,278,54,63,1,1,1
225,9,652,302,65,77,1,1,1
226,1,855,164,119,135,1,1,1
226,0,779,463,148,221,1,1,1
226,2,999,271,57,69,1,1,1
226,3,1146,260,57,66,1,1,1
226,8,547,277,53,62,1,1,1
226,9,651,302,65,76,1,1,1
227,0,775,462,150,220,1,1,1
227,1,856,164,119,134,1,1,1
227,2,998,271,55,67,1,1,1
227,9,649,301,64,76,1,1,1
227,3,1145,259,57,67,1,1,1
227,8,545,277,54,65,1,1,1
228,0,773,462,150,220,1,1,1
228,1,857,163,120,135,1,1,1
228,9,647,301,65,74,1,1,1
228,2,995,271,56,68,1,1,1
228,3,1144,258,57,68,1,1,1
228,8,543,277,54,63,1,1,1
229,0,771,462,150,220,1,1,1
229,1,859,162,120,137,1,1,1
229,2,993,270,56,69,1,1,1
229,9,647,300,63,76,1,1,1
229,3,1143,258,57,68,1,1,1
229,8,542,276,55,65,1,1,1
230,0,770,462,149,219,1,1,1
230,1,863,162,119,139,1,1,1
230,2,992,270,57,69,1,1,1
230,3,1142,258,57,68,1,1,1
230,9,643,300,65,78,1,1,1
230,8,541,276,54,64,1,1,1
231,0,768,461,149,220,1,1,1
231,1,866,161,119,140,1,1,1
231,3,1141,258,57,68,1,1,1
231,2,989,269,58,70,1,1,1
231,9,643,300,64,76,1,1,1
231,8,540,275,54,63,1,1,1
232,0,766,460,149,222,1,1,1
232,1,870,161,122,138,1,1,1
232,2,989,269,57,68,1,1,1
232,3,1140,258,58,68,1,1,1
232,9,641,299,65,75,1,1,1
232,8,539,275,54,64,1,1,1
233,0,765,460,147,220,1,1,1
233,1,876,161,120,139,1,1,1
233,3,1139,258,58,68,1,1,1
233,2,988,269,58,66,1,1,1
233,9,641,300,64,73,1,1,1
233,8,537,275,55,65,1,1,1
234,0,764,461,147,219,1,1,1
234,1,881,164,121,135,1,1,1
234,3,1138,257,58,68,1,1,1
234,2,986,270,59,66,1,1,1
234,9,639,299,66,76,1,1,1
234,8,536,275,54,63,1,1,1
235,0,762,461,148,218,1,1,1
235,1,889,164,121,136,1,1,1
235,3,1138,257,58,68,1,1,1
235,2,985,270,60,65,1,1,1
235,8,534,275,55,63,1,1,1
235,9,639,299,65,74,1,1,1
236,0,760,462,148,218,1,1,1
236,1,897,161,122,140,1,1,1
236,3,1137,258,58,67,1,1,1
236,9,637,299,65,75,1,1,1
236,8,533,275,54,64,1,1,1
236,2,982,268,63,72,1,1,1
237,0,759,463,148,218,1,1,1
237,1,904,161,126,139,1,1,1
237,3,1137,258,58,66,1,1,1
237,8,531,275,55,65,1,1,1
237,9,636,299,65,76,1,1,1
238,0,758,461,149,221,1,1,1
238,1,912,161,124,138,1,1,1
238,3,1137,258,57,67,1,1,1
238,8,530,274,57,66,1,1,1
238,9,634,299,65,78,1,1,1
239,0,757,459,149,223,1,1,1
239,1,921,160,124,140,1,1,1
239,3,1136,258,57,67,1,1,1
239,9,631,298,68,79,1,1,1
239,8,528,274,57,65,1,1,1
240,0,757,459,148,223,1,1,1
240,1,927,157,125,141,1,1,1
240,3,1135,259,58,66,1,1,1
240,9,631,298,66,78,1,1,1
240,8,527,273,57,66,1,1,1
241,0,754,459,148,223,1,1,1
241,1,933,156,126,141,1,1,1
241,3,1134,259,57,66,1,1,1
241,9,630,298,66,78,1,1,1
241,8,527,273,55,65,1,1,1
242,0,752,460,149,221,1,1,1
